review_text,rating,helpful,funny,playtime_forever,playtime_at_review,playtime_last_two_weeks,timestamp,datetime,playtime_forever_hours,playtime_at_review_hours
"All I can say is... Wow!!! This game is awesome and is leagues ahead of other games of this genre. The stealth combat action is spot-on for intrigue. It's a unique combo of turn based and real time play that works great for what the time period and partisan warfare it centers on.

I very highly recommend this game, or at least a close look at if the stealth combat style appeals to you. I'll update this review further as I continue to play.

For a game produced by a small company, this game shines!",True,1,0,5790,357,0,1602817625,2020-10-16 03:07:05,96.5,5.95
"I REALLY WANTED TO LIKE THIS GAME. I really, really wanted to like it. I wanted to like it so much that I'm still listing it as ""recommended,"" because it's clear how much effort the developers put into it. Especially the artists and character designers. 

I do not regret my purchase, because this type of game is ambitious.
But, in its current state, it just simply isn't a good game.

The demo was fascinating, but I had hoped that the incoherent control scheme would have been ironed out by release. You left click some things, you right click other things. You click to place a mine but it doesn't work. You click to heal yourself but it doesn't work. You click to open a door but it doesn't open. Or it opens and it closes again. Or it opens, and you walk through it while it closes, but you're outside of it again.

Maybe I just don't ""get it,"" but the stealth mechanic doesn't actually work in practice. If you attempt to stealth kill someone from behind, even if they are nowhere near the other enemies, you receive full aggro. Hiding in things and popping out to ambush/flank enemies doesn't ""feel"" like it's working right. Aggro changes and my hidden characters usually get immediately taken down. Also, there's no point in hiding bodies (since nobody will find them, as they were all already alerted).

The art in the game is excellent, but the visual settings are piss poor. The game is totally blurry. I had hoped the full game would come with any graphics settings, but... there is only one, and it makes the game look worse...?

Finally, not being able to save at key points in missions, precisely at points the game is most likely to have bugs and fail to interpret commands correctly, often means losing the mission and becoming aggravated.

It's one thing to ""lose"" when the player feels they could have done better. It makes the player want to try again. But, losing a mission because the player felt they were fighting the controls is a horrible thing. It's bad design.

Partisans 1941 has a lot of good things going for it, though.

* The voice acting. Also, nice touch on including an interpreter at the beginning of the game.
* The story is really exciting. I want to play more (but don't want to deal with the controls).
* The characters (the initial three Partisans, at least) are brilliant. A lot of love went into making them.
* The environments. If only the game played as expected, these maps would have really been able to shine.
* Tactical Mode is a great idea, and well-executed (though the fun is barred by bad gameplay).
* The Base provides a good moment of respite between missions. I almost wish it was the whole game.

Really wish I could like this game. I'll keep trying to swing at it and see if the story holds up all the way through. I can't imagine the gameplay changing drastically enough that it will hit the mark, but maybe the story will be memorable enough that I remember it a couple years from now, and remember how much potential it had.

Again, kudos to the artists, the sound engineers and the writers. You'll get it next time.",True,4,2,206,206,0,1602810001,2020-10-16 01:00:01,3.433333333333333,3.433333333333333
"It's got potential but it's got some growing pains/quality of life issues to sort out first.  Simple things like opening doors, staying behind cover, melee takedowns etc need fixing and balancing.  It's not bad, it's just not polished.  In it's current state, I'd say $30 is steep.  Considering it's modeled after a 20+ year-old game and does a worse job at every aspect means there wasn't enough community input before releasing this title.

6/10.  Add it to the wishlist and keep an eye out for bug fixes and feature updates.",False,5,0,1702,220,0,1602806699,2020-10-16 00:04:59,28.366666666666667,3.6666666666666665
"Original setting, good atmosphere, interesting stealth puzzles, a bit silly, ok shooting. Enjoyed for ~20 hours (pre-release full version). 

Other comments:
*  noise from bushes and levels for melee attacks are good points. Enemies with bad reaction during stealth are ok. But the alarm turns off after 30 seconds even if enemies see old dead bodies but don't see new dead colleagues... strange
* strange difficulty policy. Maybe worth adding a custom choice?
* bug with doors is ok. But if you are playing at the highest difficulty=without saves...
* on-map replays (like in Desperados) would be interesting
*  Difficult choice? Base management? Really? Broken lines game made it much more interesting and replayable.",True,1,0,269,195,0,1602795812,2020-10-15 21:03:32,4.483333333333333,3.25
"This game is set is 1941 in the Eastern Front and we control a group of partisans within the front.
This is a game similar in style to Commandos, Desperados and Shadow Tactics: Blades of the Shogun. If you like those games you are sure to like this one.

Besides being similar to those, it brings in a number of novel concepts such as a sort of resource management to keep the partisan group afloat and morale high. 

Furthermore, the shooting in this game has mechanics slightly more refined than in the titles that were mentioned and the game is designed around the player frequently setting up ambushes and shooting down enemy patrols. There are a number of weapon types with different ranges and firing rates, but if you play on normal just about any bullet can be fatal or cause injury on your partisans. This leads to short and tense shootouts wherein distance to the target defines how likely you are to hit, and cover decreases the chances of being hit.

This game also incorporates a skill system wherein each character has a number of skills they can get as they level up, but these are all different for each character. The characters each have specialisations, but there is slight intersection. This also means the levels are design to be beatable in multiple ways rather than being incredibly tight puzzles such as those found in Shadow Tactics or Desperados 3.

I'm a fan of all these things, however, the game is a bit clunky in the controls and responsiveness of the menus. I've also heard reports of bugs and other issues. However, the developers are working on fixing these, and I personally have not experienced anything that'd bother me more than the old Commandos games, so I am greatly enjoying my experience.",True,1,0,763,317,0,1602793169,2020-10-15 20:19:29,12.716666666666667,5.283333333333333
"Sigh.  I like the game.  I don't like the lack of customization of controls.  QoL is really important.  I get i'm the minority, but I would think q e camera turning would be changeable.  Same goes with alt item highlighting.  Just seems like such a small thing to be locking or not allow.

I've tried messaging on discord, but they just ignored my question and answer on ones they feel like they can answer.  At least don't ignore, just say a reason why not.  

I get the game is new, but just the fact dev ignoring things like this tells me they won't add in more customization since also most hasn't complained of it.",False,7,2,60,60,0,1602787596,2020-10-15 18:46:36,1.0,1.0
"Focusing on stealth, you'd hope that the stealth works.

Across the map, alone with one enemy soldier, you cant kill him. There is a brief struggle that fully alarms the soldier, failing the mission. 

The levels are admittingly puzzling! some spots are fun. Its really a game of ""who do you attempt to take out first""; I say attempt because if you want to use stealth, you have to save scum the life out of this game. 

Glitches! not too bad, just a couple odd interface problems that could be fixed by saving and loading, things like ""character is too busy"" while doing absolutely nothing! 

My advice to people who want to give it a shot anyways, cause there is some fun, 1 character > everyone else, first person you get can throw his knife, because throwing a knife from 1ft works, while slicing their neck doesnt.",False,1,0,294,234,0,1602787336,2020-10-15 18:42:16,4.9,3.9
"The game uses additional validation layer on top of Steam DRM, which is not mentioned on the store page (see the developer's response and check the [url=https://validate.playgenuine.net/manual/v3/TQpA1GhzDRpxWU-thdHIhA/?lang=en]link to the activation page[/url]).

I'm personally not against the DRM in general, but I prefer to know upfront that the game needs to access something other than Steam to launch.",False,177,1,6,6,0,1602776560,2020-10-15 15:42:40,0.1,0.1
"A good little tactical game that has a good balance of stealth and direct combat. Reminds me a lot of Commandos in a way. Has some base building elements as well which is a nice break up of the missions. You also need to gather ammo and resources in order to progress. There is also a levelling system for your characters to make them more efficient.

So far so good, haven't hit any real bugs except a pesky area of bushes on one mission that my characters tried to step out of and therefore exposing them to the enemy. Once you get used to the camera it's not too bad.

I can't say for sure if it's worth the money at this point as I'm only four hours in, I'll update this once I'm a little further along.",True,1,0,2070,257,0,1602776011,2020-10-15 15:33:31,34.5,4.283333333333333
"It's Commando+Men of War and with no propaganda stuff.

And it's that kind of game that allow Russians speak Russian and German German.

Very good atmosphere

Playstyle: gather material during mission and try to avoid civilian casualties and property losses.  Build a large partisan network in west Russia and wait for Stalin go back 3 years later",True,39,2,1849,246,0,1602759370,2020-10-15 10:56:10,30.816666666666666,4.1
"I'm very happy to have bought the Supporter Pack. This game is worth the price and very big gameplay/mechanics improvement over Shadow Tactics. Game feels smoother and better overall in terms of UI, Maps and well thought-out levels and rules/mechanics. I'm not a fan of RTS but I'm very much into Isometric. This game just made me appreciate how fun and enjoyable RTS Isometric can be when done right. This game speaks passion from devs. 11/10",True,3,0,3303,180,0,1602756830,2020-10-15 10:13:50,55.05,3.0
"[table][th]
Review by [url=https://store.steampowered.com/curator/34633003-Gaming-Masterpieces/lists/] Gaming Masterpieces [/url]  - The greatest games of all time on Steam. 
[/th][/table]

War is always a terrible thing. However, the fight between the German Reich and the Soviet Union in World War II was one of the most brutal conflicts imaginable. Both sides fought with extreme brutality and without mercy. This was not a war, this was a fight of annihilation. And it is precisely in this scenario that the real-time tactical game Partisans 1941 is set.

Partisans 1941 consists on the one hand primarily of a real-time tactics part, in which you move your partisans around the landscape with the click of a mouse and in real time, but also of the turn-based administration of the partisan camp in the forest, in which you distribute your meager resources and assign tasks to your partisans.

The plot is presented exclusively from a Russian perspective. The main character is a young Russian with peasant roots, who made a career in the Red Army during the Russo-Finnish Winter War and now serves as a captain. He is captured immediately after the German invasion of Russia in the summer of 1941 and, after attempting to escape, is to be shot informally. Only a jammed gun saved his life and allowed him to flee into the woods, pursued by the Germans as well as by local collaborators.

At first sight the realtime tactics part is a Commandos clone, which is not that bad, because Commandos (Pyro Studios, 1998) was an excellent game. However, if you play Partisans 1941 a little bit, you'll soon see clear differences. For example, you don't play elite soldiers, who carry out spectacular missions at war-crucial points, but you play dirty, half-starved partisans without ammunition, who hide in the forest from the German occupation forces. Slowly the surroundings are scouted out, more comrades-in-arms and weapons are found, the own camp is expanded and finally more and more important (and better defended) targets of the Germans and their allies are attacked. One part of the game consists of turn-based management of the partisan camp, the other part consists of key missions, which are played in (pausable) real time - similar to Commandos.

Before a mission, you assemble your unit from the available people and assign equipment to them. Inventory management is much more detailed than with Commandos. Weapons, ammunition... all this can be taken out of the camp and assigned to individual partisans before a mission starts, whereby different members of the partisan group have different abilities. Of course you can also give your grandmother a heavy machine gun, but it doesn't make sense.

During the missions you control a group of three men in real time, but unlike Commandos they automatically open fire on the enemy. Gone are the days when your own elite soldier is lying defenseless on the ground and gets beaten to death by German recruits, just because you as a panicked player don't click on the right icon fast enough. Also, units start sneaking automatically when enemy units are detected and have not seen you yet. This makes the game much easier to play and is also quite realistic. Which soldier not tired of life would continue openly when he sees an enemy patrol marching directly towards him?

During the missions, you repeatedly encounter civilians talking to the partisans. Apart from the collaborators, who have been equipped with old weapons by the Germans and in return support them in the suppression of the population (and often fill their own pockets), the civilian population supports the partisans with information, material and sometimes also with active assistance, but in any case does not betray them to the German invaders. It is possible to eavesdrop on opponents and civilians during their (self-) conversations. Usually only a few sentences, but often it is not recurring comments, but conversations adapted to the situation. Really well done. Buildings can be entered, you will find needed resources like food, ammunition or spare parts. Stealing from the population is not recommended because it lowers the morale of your troops. But it's not too big a problem, most things belong to the Germans anyway.

During the missions you can find hotspots that can be manipulated. So sometimes small ""accidents"" can be caused without using up ammunition and thus enemy units can be decimated... Oops, the handbrake was not on. Or oh, no idea who lowered the lift so suddenly.
When a battle ensues, you will hopefully have your people behind good cover and you will also have made sure that enemy units are caught in crossfire or in open field. Planning the firefights is extremely important, otherwise your comrades will die faster than flies when fighting against well-trained and armed enemy soldiers. The own units have different special abilities, which make the battles much easier - if you use them correctly. My favorite is the ability of Sanek, a 14-year-old boy who has joined the partisans. He can put away his shotgun, walk around with a stupid whistle, and walk among enemy units like a villager, completely unnoticed. Most of the time anyway, in some places he does stand out.

It is possible to put his soldiers into a defensive mode so that they don't automatically open fire when an enemy comes into range. This is very useful for executing ambushes effectively and attacking enemies only when they are in an unfavorable position for them, i.e. somewhere without cover. The game runs in real time, but - except in the highest difficulty level - can be paused (or slowed down considerably) at any time by pressing a key. Own soldiers usually do not die immediately. If they are hit and have no life energy left, they faint and can only be resuscitated by one of their comrades. A game over only occurs if all three fighters become unconscious during a mission. Killed enemies can be plundered, sometimes they have useful things (ammunition, bandages, weapons) with them. As in Commandos, you can also pick up corpses and let them disappear somewhere to avoid attracting the attention of patrolling enemy units. When enemies see dead comrades, they sound the alarm and start to scan the surroundings briefly (for a few seconds...)... before falling back into their usual routine, even if after a while a dozen of your comrades are lying dead in the area.

You can zoom, rotate or scroll the visible image section at any time to either get a better overview of what is going on or to position your troops precisely. Enemy (and neutral) units disappear in the fog of war if there is no direct visual contact. Pressing the M key opens a tactical map where you can view the entire level. A click on an enemy unit and you can see its cone of sight. Not quite realistic, but very helpful for positioning your own troops well or sneaking past enemy units.

Luring enemy troops into ambushes, laying mines, blowing up infrastructure, distributing propaganda leaflets, cutting telephone lines, intercepting supply convoys, poisoning enemy supplies, eliminating targets... the field of activity of partisans is quite extensive. However, one must not starve to death, must not face the German troops in direct combat, must be content with a very primitive field hospital for his wounded, always has too few soldiers, weapons and ammunition, hardly any information about the rest of the war, no home leave... it is not easy to be a partisan.

[u][b] Conclusion:[/b][/u]
Partisans 1941 does a good job of offering an entertaining, challenging game on the one hand and telling a little bit about the Russian partisan war in World War II on the other hand. All in all a clear recommendation for fans of historical real-time tactical games.",True,111,6,527,527,0,1602749333,2020-10-15 08:08:53,8.783333333333333,8.783333333333333
"Really nice game. Beautiful, challenging and strategic thinking demanding :D I like the idea of expanding the base etc. Characters are awesome. I can imagine they are my brothers in battle :D",True,5,0,2820,427,0,1602746603,2020-10-15 07:23:23,47.0,7.116666666666666
"Easy to get into, nice graphics, easy-to-understand gameplay and simple control mechanics and decent story line. The voice acting contradicts the russian setting in general, but that does not diminish the gamplay experience.
For people who loved games such as Commandos and Desperados, this is a must have!",True,12,0,958,605,0,1602746123,2020-10-15 07:15:23,15.966666666666667,10.083333333333334
"Extremely vague options (one of them just says the word ""Image"" with a slider from 0-3 inclusive, that reduced the resolution as you raised it higher?  Not sure, put it on 3 & the game looked terrible, put it back to 0 and it went back to normal), that are lacking most general graphical options (no options to disable motion blur for example).  Extremely unintuitive controls (why would I have to right click to get out of a dumpster I'm hiding in, if left click works for 90% of other movement).  Also a software mouse (that you can't disable down to your hardware mouse) that decides to flick around when using middle-mouse-click to rotate the map just feels awful, at least do what most other games do when they use it, hide the cursor while you're rotating, then reappear it after you let go, that way it doesn't feel like your mouse is going to be on a certain part of the screen, when it's not (or better yet, do what every other game does and not use a software mouse).

Didn't play for long, but from that short playtime I know a major part of the game (the stealth & movement) is all like that, which makes it a not recommend from me.",False,11,3,8,8,0,1602738530,2020-10-15 05:08:50,0.13333333333333333,0.13333333333333333
The game is really good as a lot of people have said it's solid with just the door bug letting it down and also the AI can be a bit funny some times as in like homing pigeons if you alert or set an alarm of they can find you no matter where you are hiding. Also hold back on the supporters pack DLC for now as the only thing showing out of it is the dog in your camp the rest is not showing up as of yet no where to be found in the files any where but they are looking into it.,True,0,0,393,393,0,1602737696,2020-10-15 04:54:56,6.55,6.55
"[b]tl;dr -> CONSCRIPT REPORTING![/b]

[i]Disclosure:[/i] I received an early review key from the developers. I love real-time strategy games like Commandos, Desperados, and Shadow Tactics (I played the first two during my childhood). 

[This game was played through Steam]

If you like killing Nazis, playing as the resistance, using stealth and advanced planning to succeed against overwhelming odds, killing Nazis, real-time strategy, World War 2, and killing Nazis, then you will really enjoy this game.

The aesthetics are great - there is a lot of detail in each level and every different weapon is visible on your Partisans. The combat effects are nice, especially when you set up several mines and tripwires before tossing a grenade to lure your enemies to their deaths. The voice acting is good - your Partisan group is large and you will interact with a number of NPCs throughout the game. I enjoyed the music and sound effects and felt they were an appropriate fit for pumping up the Soviet resistance during WWII. I particularly liked how you could hold ALT to view all interactable (usually loot) objects and enemies within your field of vision; you can also see inside buildings, which is great for setting up optimal breaches. 

You will use a keyboard and mouse to play - the controls are straightforward, but remember that right mouse button on enemies shows their field of view, and F1 toggles all of your Partisans (in case you sped through the tutorial and tooltips like me lol). There are three difficulties - the Hard setting removes in-game saving, prevents tactical mode from slowing down time, and adds the risk of Partisans bleeding out when they are knocked down and untreated - I strongly recommend playing on Normal first. I tried all three and found Easy and Normal to be the most enjoyable because planning ambushes in tactical mode was so satisfying, however, Hard forces you to adopt a more cautious playstyle, which I also found very exciting. The tutorial and tooltips are very helpful at getting you accustomed to the game. I would say the difficulty ranges from moderate to extreme depending on your experience with real-time strategies - stealth is definitely a preferred playstyle in this game, especially on harder difficulties; trying to clear a level Rambo-style was challenging even on Easy. 

You lead a team of Soviet Partisans resisting the German invasion by sabotaging tanks, bombing key bridges, and liberating local villages. Between missions you are presented with the overworld, where you can develop your base by constructing workshops (for homemade bombs and meds), food facilities (increase food-collecting activities), and other necessities. Members of your party can also be sent out on different operations, earning resources, experience and (occasionally) morale boosts (improve shooting accuracy and ability cooldown). Every “turn,” you will have to ensure you have enough food for your Partisans, however, I found this to be easily manageable with all the activities you can do. I strongly recommend you build the weapon workshop as soon as possible because the upgrades are extremely helpful (ex: silencer that reduces weapon noise radius). 

During the story missions, you will load into maps of varying sizes with a number of objectives. So far, I’ve only encountered one scenario that had a timed aspect. Stealth is definitely preferred because there are always many enemies in each level - and later ones have the possibility of reinforcements arriving if you trigger alarms. Each Partisan has unique skills - Commander Zorin (the main character) has a one-hit kill throwing knife (you can upgrade the range, but it is still very short), and Valentina has a sniper shot that can eliminate any enemy even when they are behind cover (limited uses per mission). Sanek has the most interesting ability because he can disguise himself and walk past enemies - later, he can even distract people by talking to them, averting their visual range so your other Partisans can sneak by. I personally enjoy taking Sanek and Valentina with me into all missions because of their drastically different playstyles. Pro tip: INVEST IN SANEK’S FENCE CLIMBING ABILITY. It pays off in future missions, trust me. Loot is king in this game. 

You will likely be doing a lot of inventory management, so consider picking the backpack (inventory capacity) upgrade if one of your Partisans has that available. There are tiers for the weapons, and most of the gold weapons I’ve found were behind high fences that you would not be able to reach without the associated skill. The higher tier weapons also have more room for weapon mods, so try to find these whenever you can.

Combat can get very intense and careful planning is the key to success. You can switch to tactical mode (which slows down time in Easy and Normal difficulty) to queue simultaneous orders amongst your Partisans - a fun example of setting up ambushes involved me killing a Nazi with Zorin’s knife throw while Sanek walked past a group huddled around an explosive barrel in his disguise (so he could ignite it with a close-ranged shotgun blast) and two other squad members prepared to lob grenades. Speed and flanking is also very powerful in this game, so try to outmaneuver the enemy and purchase related skills (ex: take less damage while sprinting, increased sprint stamina). Traps and chokepoints/killzones work very well - arm a narrow space with trip mines and bottles (enemies will pick them up and investigate) or have a group chase you into a tight area where your Partisans are waiting behind cover (reduces damage taken) and watch them light everyone up. 

I’ve had a lot of fun with the game, however, I’ve noticed very minor quality of life features I think the devs can easily improve - specifically, the inventory management. To date, in order to compare weapon stats you need to right click the unequipped gun and select “to compare;” in other similar games, you would be able to see most stats by just hovering over each item. Continuing, to see more details about each piece of gear, you need to right click and select “information.” My issue with this current system is that the information boxes are extremely sensitive - if you move your mouse away too much it will disappear and you’ll have to click everything again. 

A second thing I noticed is that the enemy AI seems to occasionally change behavior if you load from the same spot - for example, I have a quicksave right before a Nazi investigates a dead body and runs into the bush I was hiding in. Sometimes, I will load the save and the enemy will already know where I am or a different Nazi will be alerted (I’ve tested this a lot on stream). For some, this may be refreshing because it makes the AI unpredictable; for others, they may not like this variance because they’d like for their strategies to be precise. I personally have no preference, and this would not be a problem on Hard difficulty since you cannot save in-game anyway. 

Overall, Partisans 1941 is extremely fun and I am happy with the inclusion of the overworld where you can construct different things and send your squad members on varying operations. If you like real-time strategies, challenging scenarios, stealth, and tactics, then you should definitely check out this game!

Highly recommend!

Cheers,

DJSF [url=https://steamcommunity.com/groups/djsfsroguereviews]@DJSF's Rogue Reviews[/url]

For more reviews, [url=https://djroguereviews.com/]please visit my website[/url].

If you'd like to support me, please visit [url=https://www.patreon.com/Roguereviews?fan_landing=true]my Patreon[/url]. Thank you for your consideration.

[i]If you like this game try:[/i] Commandos, Desperados, Shadow Tactics: Blades of the Shogun.",True,10,0,620,620,0,1602735564,2020-10-15 04:19:24,10.333333333333334,10.333333333333334
"[b] Overview [/b]
Action-based tactical RPGs are a mixed bag that can vary greatly in quality from one title to the next. For every Desperados III or Broken Lines, there are at least a dozen others that miss the mark. Character balance, map design, and variety all play a huge role and one slip-up in any of these can lead to disastrous results that reverberate throughout the experience.

Partisans 1941 succeeds at fitting the requirements to be a worthy addition to the genre. Gameplay is smooth, mostly unique skill trees keep leveling up exciting across your cast of characters, and the story overall is one that you can find yourself getting caught up in before you know it. Just make sure that you’re prepared for a story based in occupied territory during World War II and all that it entails.

[b] For the Motherland! [/b]
Partisans 1941 puts you into the boots of Captain Alexey Zorin, a Soviet officer whose command was captured by the invading German forces. His story begins as he pulls off an escape attempt from a prison camp. The first of his allies, experienced Sergeant-Major Nikolay Fetisov and fourteen-year-old Alexander Kuzmin, are recovered during the chaos. Once they’ve made it to safety, you’ll guide them as they engage in guerilla warfare to bring the hurt on the occupiers that threaten their country by engaging in stealth missions, maintaining and upgrading a secret base camp, and interacting with the victims of the occupation to gather information, equipment, and co-conspirators.

The story is suitably dark for the setting, though I never found it to get to the point that I would warn someone who had a passing grasp of the events of World War II. Blood and gore is limited, violence during gameplay is no worse than any other similar title in the genre, and overall, it tends to be the story of successful underdogs facing off against an overwhelming enemy. Encountering new allies is exciting and overcoming the enemy with many small victories is fulfilling. One of the first missions of the title is one where your squad sneaks into an enemy structure to permanently remove a tank that was left behind for repairs from the German armory.

[b] From Green to Grizzled [/b]
One of my favorite parts of any RPG is leveling up my characters. Partisans 1941 has an enjoyable system in this regard as each character in your unit is unique. Though many skills are shared by some characters, such as rifle proficiency or increased defensive bonuses from cover, each tree feels unique enough to warrant consideration for who is the best man or woman for the job prior to going out on a mission. Right off of the bat, your squad grows to three characters that form your starting unit. Captain Zorin specializes in swift movement and quiet ambushes with his trusty knife, Sergeant-Major Fetisov is an all-around classic infantryman with a strong leaning toward using loud firearms and grenades, and young Kuzmin can become particularly capable of sneaking around in plain sight as long as he’s careful not to draw suspicion to himself. As your party continues to grow, you’ll gain even more variety that will allow you to tailor how you take on your missions going forward.

Progression also takes place on the equipment front. Defeating enemies will often have them drop items that you can use to your advantage and these come in quite a variety. As you might expect, weapons are of the utmost importance and you’ll need both them and their related ammunition to be able to take your foes head-on. However, weapons are only a part of what’s available to aid you in your strategy here and a particularly stealthy, tactical approach will likely make it so that you don’t need as much ammo as you find. Everything from rocks to medkits to vegetables, eggs, and cheese will be looted from those you defeat, and maybe even the homes of the locals if you’re particularly desperate. Rocks find their use in making noise and causing a distraction to enemies who aren’t on alert, medkits and their associated items will keep your squadmates in the fight after sustaining injuries, and food and other supplies that aren’t immediately useful will add to the resources back at your base, granting you the ability to significantly improve its functioning. This will not only make it easier for your partisans to survive, but also to thrive in their opposition of the occupiers.

[b] Verdict [/b]
Partisans 1941 is a challenging tactical action game that will keep veterans of the genre on their toes, especially if they’ve upped the difficulty. Quick saves and loads are still the order of the day here for many of us and will allow you to make some mistakes along the way and still be able to enjoy the game even if you aren’t one of the experts rolling up who are prepared to free the Soviet Union on their self-enforced ironman mode. The story and characters within it are interesting and only a few small areas feel as if they’re a little odd, such as German soldiers speaking with an accent but Soviet speaking perfect English.

Overall, Partisans 1941 is a solid addition to the genre and one that I can easily recommend to anyone who enjoys similar titles. Though it doesn’t innovate as often as I would’ve liked, it checks all of the boxes for a game that will keep you entertained by what you already enjoy.

[quote]Visit SaveOrQuit.com for detailed game reviews, posted daily![/quote]",True,12,0,207,207,0,1602726394,2020-10-15 01:46:34,3.45,3.45
"Apart from the terrible door bug (click open the door and it closes, keep trying untill it finally opens) This is a good game! I feel like I have a lot of freedom on how I can approach each situation so far. Sure there are certain situations where you will need to follow a particular order to get what you want to achieve. but that's typical for these kinds of games. 

The best way I can describe this game is a mix of commandos and xcom. You control a handfull of partisans and go up against a large group of germans and russian traitors. You have a small base you can upgrade that gives you the option to build tools and supplies you can use in the field and you can also upgrade your weapons.",True,1,0,1313,325,0,1602726093,2020-10-15 01:41:33,21.883333333333333,5.416666666666667
"This is a great game in the vein of the Commandos series.  The fact that this is an indie title does not show, as this game shows attention to detail and quality you would expect from a larger, yet still passionate developer.  It is also very cheap, I honestly would have paid more for this game.",True,16,0,3490,60,0,1602720341,2020-10-15 00:05:41,58.166666666666664,1.0
"I don't like to compare because each game has it own style. But Partisans 1941 could be the new Commandos game.

I like the WW II setting and the tactical movements. In normal mode there could be saved anytime. But on a higher difficulty that option is not available.
There is also a button to slow down the time to combine orders together in the same time.

The combats are also very nice.
This game is definitely worth it if you like games in WW II setting or games like Commandos 

I recorded my first gameplay: https://youtu.be/bCKuCOD3zoY",True,17,0,463,96,0,1602715577,2020-10-14 22:46:17,7.716666666666667,1.6
"Dear god this game makes me mad. In a Good way. First time playing at RTT like this, the realism thats in it makes sure to show you why partisans aren't skilled in open combat. Spend 10mins forming a plan and learning the guards routs just to smacked and your squad is dead in less than a minute cuz you made one small mistake.  Being a partisan is a lot of fun but very deadly and challenging.",True,3,0,281,255,0,1602715289,2020-10-14 22:41:29,4.683333333333334,4.25
"I was actually very excited for this game from having seen the demo, since I've been itching for a good Commandos like experience for a while. While Desperados 3 and Shadow tactics are fun, was kinda sad we haven't gotten a WW2 one until now.

Okay, so what I played so far the game is rather enjoyble. It has this mixture of Commandos 2, meets Darkest Dungeon, Desperados 3/Shadow Tactics and I'd say Men of War. The Commandos 2 part comes from sneaking behind enemy lines, having a squad of soldiers, inventory stuff and being able to loot bodies and other items. Darkest Dungeon is the whole base building part and managing ones resources, plus sending your partisans on side missions to get food, ammo, parts or raise morale, while from Men of war it has the cover mechanics and I wanna say the distance shooting. While from DS3/ST it borrowed the mechanic of freezing time and letting you issue individual orders for your troops.

Now, I'm currently on mission 2 and I don't know how much the game racks up it's difficulty from there, but from what I saw the 2nd mission is gonna be a fun challenge. The game however isn't without it's flaws, for some reason the keyboard camera controls aren't working as they should, which isn't an issue as I just switched to oldschool of using a mouse, however this could be a problem for others. An I did run into a couple of glitches of characters getting stuck in doors or on geometry. So, I hope these things will get patched.

Can I recommend this game? Well, if you enjoyed Desperados 3 and Shadow Tactics, I'd say yes, and if you're a fan of the Commandos series you will prob also enjoy it.",True,4,0,1507,154,0,1602710954,2020-10-14 21:29:14,25.116666666666667,2.566666666666667
"A must play if you enjoyed commando's back in the day. 
Pro:
- Smooth gameplay, easy quicksaving and loading
- intuitive controls, easy to learn
- Character skills allows for different play styles/mission replays
- guns blazing and sneaking are both fun

cons:
- A few bugs, that will probably be patched out soon (e.g. opening crates instead of doors).",True,1,0,1352,148,0,1602710409,2020-10-14 21:20:09,22.533333333333335,2.466666666666667
