review_text,rating,helpful,funny,playtime_forever,playtime_at_review,playtime_last_two_weeks,timestamp,datetime,playtime_forever_hours,playtime_at_review_hours
"Another ♥♥♥♥♥♥♥♥♥ console port. Just some of the things that happend to me:
[list]
    [*]Your squads randomly stop shooting, miss the covers, etc.
    [*]They choose a wrong path and run in front of the enemy.
    [*]Enemy kills you behind solid cover over and over again.
    [*]Hitscan is one of the worst i've ever seen in a FPS. Same reticle, same pixel, sometimes you hit the enemy, sometimes not.
    [*]Glitches and bad checkpoints everywhere. Had to restart all over in 2 different chapters because a door didnt opened after finising all the objetives.
[/list]

Dont buy this crap console ports, just play it in console.",False,2,0,1323,1323,0,1475473348,2016-10-03 05:42:28,22.05,22.05
"*May contain minor spoilers, nothing huge*

I really enjoyed this game, I think it is great. You play as Sgt. Matt Baker in command of the 101st Airbourne in France during operation Market Garden. Being in command of your squad is really fun and engaging and makes you think about your approach to each situation, especially on the higher difficulty of Authentic. You use surpressing fire from your MG and Base of Fire teams to cover and move your Assault Team up and flank the enemy which is really satisfying when it works. The story is the best part of the game in my opinion. It would be best to play Road to Hill 30 and Bound in Blood prior to this to get a background to the story and be fully engaged in it. For a 2008 title it looks really nice on the Unreal 3 engine and the attention to detail in the uniforms and weapons is really cool. Of course it looks a bit dated by today's graphics but it's not all about the graphics anyway. It still holds up after 8 years.

However I think the ending is a bit abrupt and leaves you on a cliffhanger, and we haven't even had any news of a sequel since the game was released!! There are also some tank sections that seemed a bit too easy in my opinion. In addition I had to restart the game one time because the teams weren't firing upon enemies when I told them to but I only ran into this bug once.

I played the game with an Xbox controller and it felt like it controlled quite well. Also, the K98 is MUCH more accurate than the Garand (and probably anything else apart from the snipers) in this game.

Overall I reccomend this game. It's one of the last good WWII FPS games of last decade.",True,0,0,537,431,0,1474543927,2016-09-22 11:32:07,8.95,7.183333333333334
"I never asked to be sqaud leader will burn into your brain years after playing this.

It is one of the best WWII Stragetic Shooters on the market with a hell of a good story that covers Operation market garden.

Sgt Matt Baker and co. will go through hell a third time and it starts to really take it's toll on the characters.",True,6,1,270,32,0,1472481677,2016-08-29 14:41:17,4.5,0.5333333333333333
"I have not left this as a review of the game, but just wanted to leave a note about the issue I had.

The motion sway in the game is very prominent and can't be disabled. I just got motion sickness for the first time in my life.

The cutscenes, my god the way the camera swings around is almost as if it is purposefully designed to make you puke. Seriously. Have a look at the cutscenes on youtube.

I had to request a refund as I nearly lost my lunch every time I tried to play it.",True,0,0,22,22,0,1472067058,2016-08-24 19:30:58,0.36666666666666664,0.36666666666666664
"No idea what was going on in the story, since this was my first and only Brother in Arms game... 

Besides that, the gameplay was alright. It became stale overtime but for an older game like this, it runs well and the graphics still hold up. 

The worst part has to be the AI.. they run into oncoming fire to take cover, and die... and they get stuck in walls, caught behind doors, etc..  

Love the headshot camera, though.",True,6,0,787,787,0,1471225090,2016-08-15 01:38:10,13.116666666666667,13.116666666666667
"Amasing. I wish there would be a new game but ig that the game didnt get the best reviews. :( i loved this game. 

Pros:
Fun and great graphics
great stratagy
all around amasing.",True,0,0,710,530,0,1470716384,2016-08-09 04:19:44,11.833333333333334,8.833333333333334
"Too console-friendly clunky controls, weird AI, terrible cover system (not that bad, but who was used to gameplay from previous BiA could be dissapointed as me) and bad hit register.

Overral really not a bad game! But the controlls and other little details just ruined my experience for me.",False,5,0,113,60,0,1470588619,2016-08-07 16:50:19,1.8833333333333333,1.0
"Not the best game.
For me it was the controls, and terrible AI.
Felt too clunky at parts, and the AI would seem to get stuck on anything.
Command system was a definite Meh, glad I got a refund.",False,1,0,56,56,0,1470500577,2016-08-06 16:22:57,0.9333333333333333,0.9333333333333333
"[h1] ""What is it that makes a great soldier? His brain or his heart?"" - Sergeant Matthew 'Matt' Baker [/h1]

[b]Introduction[/b]
In Brothers In Arms: Hell's Highway you are playing as Staff Sergeant Matthew Baker also known as Matt. You are leading your men through Holland during [i][b]Operation Market Garden[/b][/i], an Operation that had the idea of punching through the German lines in order to open a highway to give a quick end to the war and be home by Christmass.
After Normandy (First 2 BiA games), Baker's platoon is folded into a brand new Reconnaissance platoon. 

[b]Gameplay[/b]
[list]
[*][b]Movement[/b] - Movement animations are great and realistic. Whether you are walking, running or getting behind cover it feels like you are really in the battlefield.

[*][b]Engaging An Enemy[/b] - Your squad has two modes of engagement. If the Squad is in stealth mod, which means the enemy didn't notice them they would move quietly, whisper and would not engage the enemy unless you order them to unless discovered your location which is when they switch to the other mod where they will open fire at engaging enemies even if you won't order them to.

[*][b]Grenades & Explosives[/b] - Your squad will throw grenades at an enemy if they are close enough. [b]The enemy will never throw a grenade at your squad, even tho they are equipped with grenades[/b], something which older games had featured which makes it odd. 

[*][b]Recoil[/b] - The recoil of the weapons in the game is as realistic as it gets with most weapons. Just enough to keep the game enjoyable but still making your life hard to get a kill on enemy that is far away from you.

[*][b]Tanks and 88s[/b] - Feels like the enemy tanks and 88s are just waiting for you to destroy them. No huge effort is in order to destroy them unlike in older games where you needed to strategise your approach to 88s and tank positions in order to take them out or you would get your ass kicked. 

[*][b]Sounds[/b] - The game has awesome sounds when it comes to the weapons and the ambient sounds that sorround you.

[*][b]Destroy Em![/b] - Plus, unlike the first two games, in this game you can actually destroy objects. For example you can destroy sorts of covers and get your enemy out in the open and kill them.
[/list]

[b]Story line[/b]
Unlike the first two games, this game has taken the cutscenes to the next level. Almost feels like you are watching a movie.The game has great writing. The cutscenes are adding a lot to the game and to the emotions you feel while playing it. Almost feels like you are there with Baker. The dialogues during combat are amusing and at the same time feel real. Unlike in other games where when your teammates die you don't feel anything because they were 'Badass', here you are connected to the characters, you care for them and you are concerned about them during battles. When a fellow team mate gets killed, it feels like someone has just kicked you in the stomach and it brings up feelings, almost to tears at some points. In addition to what I said, in this game Baker suffers from guilt as a result of the deaths of his friends during the battles in Normandy and you can see its affect on him through out the game. The locations of fights in the game are re-created real battles that took place in the real world, they were worked on by the developers team and historians to make the game more authentic and realistic.  

[b]Graphics[/b]
The game has amazing graphics. The areas that surround you in the game are just beautiful and mind blowing at the same time. The uniforms of Allied and Wehrmacht soldiers are just beautiful to look at, the weapons look authentic and more. There are beautiful locations in alot of occasions in the game.

[b]My Opinion[/b]
In my opinion the Brothers In Arms Series is the best World War 2 series to exist. Its the most authentic world war 2 series and most realistic. It has great game-play and story-line and brings a lot of features that other games don't. No other game made me care for my team like Brothers In Arms did. I am still waiting for Brothers In Arms: Battle Of The Bulge, or what ever the name of the next Brothers In Arms is going to be.

[b] Tips for game-play: [/b] 

1)Play the game without suppression bars or any other kind of miscs on your screen;
While playing with a clean screen you can enjoy the game way more than you thought you could. Playing with a clean screen gives you the feeling you are really there in the battlefield, ordering your men.

*You will need to remember where you placed each squad and what's the role of each firing team when you order them to move because it won't tell you which firing team you chose on the screen. You might wanna know who are the soldiers of each team before you order them around so in the battlefield you will remember by that which squad is located where and move them around correctly.

*You will need to keep an eye on your fire, yeah I know hammering the enemy is fun but when you don't know how much bullets you have left in the magazine or if you have extra bullets if at all you might run into some trouble in a battle - yeah running out of bullets in-front of a German firing squad is not a great idea nor fun.

2) Play the game on authentic. Playing the Brothers In Arms series on Authentic gives you the real feeling of the battlefield. It gives you the best out of this game. Every small move, decision or order can be critical in a battle. It also disables all I said above(miscs, etc) on default because of the exact same reasons I pointed out earlier. You need to be super strategic and careful when you move your men and yourself. Stay in the open for to long and you might find yourself dead, injured or losing men. 

Thanks for reading my review.",True,22,1,2613,1598,0,1467646762,2016-07-04 15:39:22,43.55,26.633333333333333
"Okay, I'm gonna start with this, It's a good game but it does not have a skirmish mode like Earned in Blood did which is a big negative point for me.
Instead of upgrading their games, they downgrade it, like EA Games with their Battlefield games, no more mod support and no more bots.

You are supposed to upgrade your game, make it playable for more people (bots, skirmishes, more replay ability) but they're doing the total opposite like almost every modern developers.
Too lazy to do sh**.

It's a good game, If it would have more content, bots and a skirmish mode I'd be giving it something like 8/10 but because of that reason I am giving it a 6/10

The kind of game you'll play once and then probably never touch again, that or maybe that you'll play it once every 2 - 4 years.",True,1,0,86,47,0,1467395572,2016-07-01 17:52:52,1.4333333333333333,0.7833333333333333
"10 minutes of cinematics, 3 minutes of gameplay, 10 minutes of cinematics, 30 seconds of gameplay, 1 minute of cinematics. Did I buy a movie or a game?

Bought this game hoping for a Call of Duty 3 level of polish but the animations were very rough. The squad based combat and positioning is an interesting idea, but is more tedious than it needs to be. The iron sights are either made to be realistic or were poorly implemented. There is no sound that is made when you take damage, you just see more and more raspberry jam until you die. Cover is either ineffective or the AI has amazing aim, I once had only a tiny bit of my body poking out and they hit that spot every time.",False,4,1,26,26,0,1466856195,2016-06-25 12:03:15,0.43333333333333335,0.43333333333333335
"This game is definitly one of my if not #1 favourite WW2 First person shooters. I love the combat and the cover system which implements into the game very smoothly. Commanding your troops is Fluent and simple and they respond fairly well. This game is definitly worth the full price of $10 (thats how much it is where I am) or what ever price it is for you. If you arent sure but happen to see it on sale, buy it because its cheap and you will most likely love it.",True,3,0,488,110,0,1465258046,2016-06-07 00:07:26,8.133333333333333,1.8333333333333333
"Its a really good game, old but one of the best games I even played if not the best. Story lines thats what makes a good game. Not the graphics. Even this game looks pretty nice and all the 3 games are awesome to play. I really recommend it :)",True,4,0,651,468,0,1462488322,2016-05-05 22:45:22,10.85,7.8
"The graphics is still decent and the story is great with some thriller parts. Awesome sound effects. Sometimes the maps are repetitive, but there's a good variety of missions - sometimes alone, sometimes driving a Sherman Firefly. Too bad that they didn't continue the BiA series...",True,3,0,387,387,0,1462440395,2016-05-05 09:26:35,6.45,6.45
"Pro's:
-Great story
-Awesome graphics
-Gore system is pretty well done
-Nice gun sounds
-Slowmotion headshot animation
-The Netherlands! :D
-Good AI and ordering system

Cons:
-Not playable multiplayer
-Nothing else to do after the singleplayer
-Can be pretty hard sometimes (thats not the con, the con is the Flak that does 50% of your health D: )
-Horror mission :(
-Not a continueation",True,3,0,1042,506,0,1462307902,2016-05-03 20:38:22,17.366666666666667,8.433333333333334
"Brothers in arm has never failed me!! Enjoyed everybit of the game. The story and the action is what makes brothers in arm a great game!! Still gives you a squad to control along with a NEW cover system. Love the destruction for certain props (wooden fences) 

Pros
Squad based game
Mulitplayer is on the game
Story
Blow nazis to pieces
Destruction items and fences
Graphics 
Athmosphere
tactical elements
Cover System
sounds and music
Weapon design and effects

Cons
enemies spawn uppon aproach 
Game forces you to listen to storyline",True,9,0,1046,554,0,1461991984,2016-04-30 04:53:04,17.433333333333334,9.233333333333333
"I'm suprised that this game has flown under the radar like it has.  If you want a very solid campaign to play through, this is it.  Very good shooter with a very good story.  Great price too.",True,3,0,322,347,0,1461989509,2016-04-30 04:11:49,5.366666666666666,5.783333333333333
"A bit of a step down for the series, as it obviously tried to go a bit more mainstream and made the combat more action-based. This ends up making it less thoughtful than the rest of the series, but still no where near as purely entertaining as Call of Duty. So a poor compromise. However, it *is* a good game. Notably, Hell's Highway sheds light on Operation Market Garden, an often overlooked campaign of the war (since it was a massive Allied failure.)",True,2,0,407,407,0,1461955986,2016-04-29 18:53:06,6.783333333333333,6.783333333333333
"I have completed the game and therefore, i think that i have a right of writing this review.

Brothers in Arms: Hell's Highway 
is the 3rd (and final) installment of the Brother's in Arms franchise.
This franchise is the one out of many proofs that Ubisoft is a bad games developer.

This game is really good overall, however, to keep up with the story and understand the connection between characters, it is SERIOUSLY RECOMMENDED to buy both prequels, 
Brothers in Arms: Earned in Blood and Brothers in Arms: Road to Hill 30.

The Game Breakdown
Story
The story of the game is really good, it is immersive and can suck you into the feels. (well i got affected)
You play as Matthew Baker which is the main protagonist that you also play as in Road to Hill 30.
While touring the Netherlands, you get attacked by some nazis, well DUH!!.
This game is set in World War 2. You get to lead a handful of men, at the least of 3 men and the most of 9 men.
You also get to take control of a Sherman Firefly Tank twice in this game.

Gameplay
Just like the previous games, Brothers in Arms is known to be a tactical first person shooter (FPS) you can order your men to take up positions, Flank enemy positions, Surpress enemy fire, take cover behind a huge rock and follow you as you move. 
There are 3 squads you can control

1. Base of Fire Team
a non special squad which the soldiers only wield M1A1 Carbines, M1A1 Thompsons and M1 Garands
Tip:
Use this fire team to throw grenades up close to enemy positions and follow you moving

2. Assault Team
Basically the same as number 1 except this one is more awesome..... Why?
Because there's a british guy.

3. Special Weapons team
this can be broken down into 2 which are:
a. MG team
A squad which carries a Browning M1919A6 (Heavy Machine Gun)
Tip:
Use this squad to stay at the furthest back of your current position to supress enemy fires
b. Bazooka Team
A squad which carries the Rocket Launcher (Bazooka)
Tip:
Use this squad to supress tanks and annihilate poor little nazis.

The drawback of the gameplay of this title is that unlike its previous titles, this game removes the 
Tactical Awareness View and changed with a simple ♥♥♥♥♥♥♥♥♥ map. My first reaction was WHAT THE ♥♥♥♥♥♥ HELL IS THIS. I guess its just me that i like to see the faces, names and the weapons of my own men and the enemy. The awareness view in the previous games is really cool which shows your position with the exact cutscene graphics.

Graphics
This game came out of the year 2008 which i think has remarkable graphics from that period.
The graphics are a big jump from the previous games as they transferred from Unreal Ungine 2.0 to Unreal Engine 3.0
Good grass textures
Great water textures
Nice Shaders
Cutting-Edge helmet textures ( You can even see the damned particles of Baker's helmet)

So you guys might be thinking, ""So what of this game makes Ubisoft a bad guy?""
Here i shall tell you
WARNING POTENTIAL SPOILERS!!!!!:

The game ends with a Cliffhanger which is a total nerve-wrecking experience and guess what!
Ubisoft cancelled the 4th installment named Furious 4. UGGHHHH...
Ubisoft has created a franchise which is for me, a revolution in the world of FPS. In which you get to take control of your own people. The story from the previous games would automatically bond the game characters and the players and to have it end with a cliffhanger, Its like opening a road for 30 miles and suddenly, there's a road block but yet, the road looks to be open and safe to go but a block stands in the way. 

Anyways.....

Overall, I hereby rate this game as

9/10
Very Recommended
(If you are patient and have completed the previous games.)

BAAAAAAAKKKKKKKEEEEEEEEERRRRRRRRR!!!!!!!!!!!!!!!!!!!!!",True,8,0,417,382,0,1461402972,2016-04-23 09:16:12,6.95,6.366666666666666
"It's Just like an episode of band of brothers in video game form, each squad member has their own opinion and quips. If you are looking for a good story I would highly recomend this game.",True,0,0,456,163,0,1459981517,2016-04-06 22:25:17,7.6,2.716666666666667
"I was in the mood for a world war 2 shooter, since nowadays those are surprisingly rare. I read reviews on Steam and Metacritic to see what was popular and Hell's Highway came up.

After beating the game I am still not entirely sure if the game deserves a recommendation or not.

For starters, the game has some glaring errors in historical accuracy, such as German 88's firing at Sherman tanks at point blank range and failing to penetrate or a single such Sherman tank rolling through hundreds of men, tanks and 88's (for some reason there are no other antitank guns in this game, just the 88 anti-air -guns) with ease. 

The graphics (originally designed for the Xbox 360) are obviously dated, with character models warping and distorting uncomfortably and facial animation all but missing entirely. The voice acting is lackluster to say the least, ambients sounds are often missing, weapons sound muted and dull and even the music seems to be oddly off-key in few points (though this part might just be my lack of knowledge showing through). All in all, the game's audiovisual presentation is pretty terrible. Even the ragdoll physics are glitchy as heck (I shot a german soldier in the head and he jumped 50 meters in the air as he died)!

So far, then, this seems like a no-brainer: an ugly game with bad audiovisual design through and through.

And then we get to the gameplay, and here I find myself intrigued. You are acting as a squad leader for most of the game, and that means you cannot just charge the enemy Call of Duty -style, but have to order around your fireteams (up to three at a time, ranging from machine gun team to base of fire team to bazooka team to assault team), setting them up in cover, assigning them targets to suppress and maneuvering them to outflank the enemy. The levels offer a sometimes surprising amount of freedom in how much you can maneuver and the system feels surprisingly good most of the time. I especially enjoyed the frantic tension of emerging into a new area only to observe a german squad marching across a field, ordering my men into position and then watching the enemy spread out into cover as the shooting starts. The enemy AI is also surprisingly good, acting surprised where appropriate, falling back and regrouping into better positions as they are overrun our outflanked and generally putting up a good fight.

And then the game shoots itself in the foot again. Several times I had the AI completely glitch out, with my machinegun team or bazooka team simply freezing in place and refusing to move, getting stuck in walls or cover and such. The game hands you a sniper rifle on a few occasions, which immediately results in you, single handedly, gunning down literally dozens of germans within a minute or two, utterly breaking any immersion the game might have had so far. The tone of the game is all over the place, and then, in the end credits, comes the final straw. The story ends on a minor cliffhanger with ""To Be Continued"" -emblazoned on the screen. This game came out in 2008. I played it in 2016. There are no sequels, and likely never will be.

Game Over.


Playtime: 8+ hours (single playthrough)

Ratings (1-10)
Visual: 5
Audio: 5
Story: 7
Gameplay: 8
Overall: 7",False,11,2,526,526,0,1459325289,2016-03-30 08:08:09,8.766666666666667,8.766666666666667
"WOW! Played entire campaign in one sitting. One of the best stories in a game I have ever played. I felt like I was the actual squad leader. 
Pros:
        Great story
        Great map design and sound design
        Brutal firefights
Cons: 
        Weird default controls on keyboard
        
One of the best World War 2 games I have ever played.
",True,0,0,744,400,0,1459127037,2016-03-28 01:03:57,12.4,6.666666666666667
"Definitly the best of the bunch, recovery system works better in war games then a health bar, digging into cover and going third person is awesome, and story is amazing 10/10",True,0,0,1162,1162,0,1459119893,2016-03-27 23:04:53,19.366666666666667,19.366666666666667
"GRAPHICS  -  GREAT
STORY       -    FOLLOWS  HISTORY OF MONTGOMERY'S PLAN TO END WWII BY CHRISTMAS.
                        HISTORY GIVEN IN INTELLIGEMCE REPORTS.
MAPS          =   CITIES ARE ACTUAL CITIES IN HOLLAND                                                                                                   BATTLES    -    SOME ARE A LITTLE ON THE TOUGH SIDE
PALAYABLE    -  ADDICTIVE
RECOMEND   -  DEFINITLY
MY  SPELLING  ?????????????????
ALL IN ALL  EXTREMELY GOOD  GAME.
Good eyes!!!  MY  BAD",True,3,9,4306,2037,0,1458966008,2016-03-26 04:20:08,71.76666666666667,33.95
"I am not sure why some people claim that this is the worst of the Brothers in Arms games. I played all three of the games at their release dates, and now have replayed all three of them within the past year or so. I actually think that this game is the best of them overall, and holds up the most.

Surely, it has an advantage of also being the newest one of the three, but that doesn't mean that the other games should just get extra points, because they simply weren't as good as this one. The first one, in fact, disappointed me a lot - and that was with nostalgia thinking it was amazing!

This game held up. Great graphics, great gameplay, nice story setup and reference to previous events. I enjoyed replaying this game the most out of the three.",True,4,0,331,331,0,1455515506,2016-02-15 05:51:46,5.516666666666667,5.516666666666667
"I remember when I used to play on Play Station 2. I had Road to Hill 30 and Earned in Blood. I once saw this game at a shop and my mom didn't want me to buy it. After that, for 3/4 years I was still searching for this game on Play Station 2. Never found it. Now, every moment in this game is blessed. I enjoy this game more than I should. It was like a childhood dream coming true.",True,2,3,408,408,0,1454829852,2016-02-07 07:24:12,6.8,6.8
"This game is pretty fun and not as much of a b-list game, as I expected for the price.  This is a fairly linear, old-school WW2 shooter, with a cool squad factor.  Beware of have far away you are and the path a squad might take though.  I've had them basically commit suicide by running through enemy lines, rather than behind something.

You are part of a glider team that lands in Holland sometime after D-day, and basically have to move forward and  clear out a lot of Nazis.  There is also an interesting back-story that unfolds, involving the main character's engraved .45 pistol.

As far as the game mechanics they are pretty much what you would expect with standard motions, weapons and shooting.  Strangely, there is no jumping, except for valting over a cover item.  If the game  recognizes an item as cover you can also vault it.

As far as the cover,  pressing Q benind a solid wall or other solid item like vehicles will put you in  in a temporary 3rd person cover mode, and you are crouched behind the cover item.  Using the arrows allows you to  move behind the cover or lean out to shoot.  This mode also give you a a much finer cross-hair for aiming, and a much steadier aim.   This is kind of  cool, but also has a  drawback, as you can' t control how far you lean out (or up if behind a wall).  So when shooting from cover you have to expose yourself to multiple enemies.   The method is to take fire until the view is starting to get pretty red, then go back into cover before dying-- and hopefully killing a Nazi or two in the process.  This is a little lame and would be much better if you could lean just enough to sight in on a single enemy, depending on the positioning.

Another really lame thing is that when sprinting you can't change direction very much with the mouse.  You can use A and D keys to kind of swerve--, but you basically have to stop sprinting to make a normal turn.  This is very weird to get used to, and I can't imagine what the  developers were thinking. Another weirdness is that while in cover and being flanked it is easy to get ""stuck"" to the cover.  The only way to get off is to move directly backwards, and that is easy to  forget when under fire.

Still, in spite of these negatives, this is a pretty fun game, especially for the price.

If you think you would like an old-school, ww2, squad shooter with a decent story then skip a fast-food lunch and you'll have the cash for this game.  Bon Appetit.",True,0,0,849,663,0,1454804861,2016-02-07 00:27:41,14.15,11.05
"[h1]Band of Brothers: the game[/h1]

This is a huge improvement from the previous brothers in arms games. The graphics are good, the gameplay amazing and the gore is just brutal. As always, brothers in arms has been about using your men to either suppress or outflank the enemy. You need to do some thinking, but still not as much as the previous games. It seems like gearbox has made the game alot easier. You can take out a whole platoon by yourself if you wanted too. The new cover system is great, aswell as the mix between third and first person view. 

[h1]The gore[/h1]

As i said, the gore is pretty brutal in this game. You hear crunching and splatter when you driver over a dead soldier. You can blow every limb there is and pretty much shoot their brains out. 

[h1]Story[/h1]

The best part of the game has to be the story. This is a huge improvement. The story is similar to Band of Brothers, very similar, thus if you like Band of Brothers you will love this game!

Overall, one of mye favourite game series and deserves a try! 

[b]10/10, would make mashed potatoes of nazis again[/b]",True,1,1,663,508,0,1453505341,2016-01-22 23:29:01,11.05,8.466666666666667
"I have to say that I played this game on CD long before it hit Steam. Loved it then...love it now. Terrific graphics and swell cover system. Make use of the squads you're afforded in each mission. Depending upon the mission they are a bazooka squad, assault squad, heavy infantry squad or macine gun squad. In each mission assigned you use them to you're best advantage moving them to flank your objective or you flank and let them provide covering fire.

As you progress and have the oppurtunity to work as a sniper (don't miss that sniper rifle in other missions as an option...comes up handy). Also a tank commander in several missions. Always fun to blast the living daylights out of stuff.

So if you're looking for some thing better than the old Medal of Honor or the older Call of Duty stuff this is a fun game. 

Oh..did I mention a very engaging story line. I don't think it is necessary to know the whole backstory of the game series. This pretty much gives you the idea of the combat angst your character suffers as you play through each scenario.

So...play well on Windows 7.

Now...go clear the Highway to Hell.",True,0,0,4588,1612,0,1453267105,2016-01-20 05:18:25,76.46666666666667,26.866666666666667
"not as immersive as the previous two but still quite fun, looks quite outdated and levels are very linear. as long as you stick with it the cut scenes will stop being so intrusive. also the sounds in this game are fantastic.

if youve played the previous two then give this a look, if not start with the others.

Hell's Highway mission has a game breaking bug where your fire team simply will not shoot...At all. Only way fix is to quit to main menu then continue from there...Every time you die...Great stuff! >_>",False,0,0,1180,341,0,1452590244,2016-01-12 09:17:24,19.666666666666668,5.683333333333334
"I was looking for a good WWII FPS game and Hell's Highway was the newest one with good reviews, so I tried it. And I was satisfied!
But it is much different than Call of Duty, you cannot proceed in ""Rambo style"". You have to use 2 squads and stay in cover. It feels much more realistic and more rewarding than CoD.
Pros:
- sounds, decent graphics
- gameplay
- high, but not frustrating difficulty (I played on veteran and HUD off)
- checkpoint system
Cons:
- cover system sometimes doesn't work as I expected
- occasional bugs, 3 times happened, that the game didn't count objective completion and I had to restart from checkpoint
- only 9-10 hours of gameplay",True,4,0,631,631,0,1452000076,2016-01-05 13:21:16,10.516666666666667,10.516666666666667
360 controller support which I like. Amazing WW2 game I love the first two as well. Still waiting for them to make the fourth one and complete this damn story already.,True,0,0,344,296,0,1451468468,2015-12-30 09:41:08,5.733333333333333,4.933333333333334
"Not as bad as the previous ones, but pretty much the same.

The whole game (series) is based on the same principle: flanking. So the idea is your aim is deliberately extremely poor and you have to give orders for your squad to create cover fire while you go around the buildings or whatever to shoot the enemy in the back.

The idea is boring and terribly repetitive and it's a very bad FPS, with all the mistakes a bad FPS could make: you can miss a shot even if the crosshair is on target, bad gameplay feel and viewport, clumsy controls, very bad map hit boxes, small obvious maps without any surprises...

I really wanted to play a WW2 FPS, was bitterly disappointed.",False,2,0,78,78,0,1451149420,2015-12-26 17:03:40,1.3,1.3
"+ Story is good enough
+ graphics average (if not a little minimal)
+ Some good maps in story mode
+ Athmosphere of all maps in the story mode is good
+ tactical elements fit
+ Some good sounds and music
+ nice gun variety and effects (for instance ejected bullets are 3d and smoke a little, like the barrel after larger volleys)

- Multiplayer mode is there but dead
- maps offer one or two alternative ways to flank, but are very linear otherwise
- enemies spawn uppon aproach and act very player-oriented (in other words: if there's any possible way to do so, they'll prioritize the player over NPC-allies)
- No matter what you do or where you stand: you'll die kinda quickly if you don't cover (even standing behind walls...).
- Guns don't shoot where you aim at (it's like you sprinkle your shots all over the place and hope that you hit something...)
- repetitive map designs ('a corridor with some barricades and an 88 at the end' is used like 6 times in a row...)
- Game emphasises close ups in cutscenes but the faces characters make don't always feel apropriate.
- ending is anti-climatic
- AI sometimes not very clever",True,22,2,995,995,0,1450911032,2015-12-23 22:50:32,16.583333333333332,16.583333333333332
"Excellent game, little dumbed down from the privious two games, i.e. can't command a tank and the enemies aren't as challenging, but still lots of fun, now if only they'd make another so we can see the rest of the story",True,0,0,433,433,0,1449376043,2015-12-06 04:27:23,7.216666666666667,7.216666666666667
"dont look at the store page. this game actually works with a controller. its a cool tactical shooter. sometings are outdated. but still enjoayable.

unskippable cutscenes and no steam cloud saves for this game. 
you cant reallocade keys too.

Very very long and very lame movie that cant be skipped in this game. Clowds rest of the game. which is decent.",False,0,0,571,324,0,1449067942,2015-12-02 14:52:22,9.516666666666667,5.4
"
-Baker, get to cover!
-Baker, are you trying to get shot?!
-Baker, that was a close one!
-You're out in the open Baker!
-they're not all going to miss Baker. Get down!
-You're a lucky man sarge!

10/10  (Insert one liner here.)",True,51,62,964,541,0,1449021268,2015-12-02 01:54:28,16.066666666666666,9.016666666666667
"A good Game, But not a good Borthers In Arms Game. 
Steamlined Squad commands (No attack Command,Take cover Or tank comands)
Team mates can't die
No Difficulty 
No Health bar
Total of 5 Swear Words
Cutscene Heavy 
4 Hours Shorter then previous games

If you can't beat this on Veteran you have a mental disorder.",True,2,1,566,516,0,1448817133,2015-11-29 17:12:13,9.433333333333334,8.6
"Lazy-friendly reviews proudly present: Brothers in Arms: Hell's Highway™! (so lazy I copy-pasted the name!)
Fairly long, fairly challenging, fairly good looking. Don't expect it to become your favourite game, especially if you're an old timer of BiA. If you're new to the saga, expect a nice game about Operation Market Garden with unusual mechanics for an FPS. 
7/10",True,0,0,733,723,0,1448810382,2015-11-29 15:19:42,12.216666666666667,12.05
"for story and gameplay review check my Road to hill 30 and Earned in blood reviews in order:

http://steamcommunity.com/id/Arashenstein/recommended/15190/

http://steamcommunity.com/id/Arashenstein/recommended/19800/

as the final chapter of brothers in arms series, this game completes the story and completely makes you cry this game is just a masterpeice in every aspect. as i said before in my road to hill 30 review, you have to play these games in order to understand the story otherwise you understand NOTHING of the game. this game is a mix of RTS and FPS which means if you are a COD kid run and gun fan please stay away from this game.

it really made me feel like i was part of world war II and i really saw the moments they faced in the game, it was much more emotional than a movie to me. this game deserves a 10/10!",True,18,1,24,24,0,1446396244,2015-11-01 16:44:04,0.4,0.4
Great Game love it i played the B.I.A.R.T.H.30 on the orignal xbox so i just got this i love the single player i work to get through it with no loss to my fireteams becuase i cant play multiplayer on it because of gamespy did even see that posted anyware  on this that it used it so bummer but lan works so buy it with some friend and have a lan party this will make it the best dam lan party in the world,True,0,0,739,512,0,1444882880,2015-10-15 04:21:20,12.316666666666666,8.533333333333333
"♥♥♥♥♥♥ awesome game, used to play the series when I was younger. Probably the best WW2 story game made. Makes you develope a liking for each character. the game encourages you to use your squad (if you dont you will die) and strategically fight.  Takes place in holland during Operation Market Garden in 1944, has close to a hour of cutscenes which makes the story as good as it is, its like a movie and a game. and bottomline is a great game overall. If you love ww2 no doubt you will love this game",True,0,0,901,672,0,1443740120,2015-10-01 22:55:20,15.016666666666667,11.2
"This Brothers in Arms in particular is a major step up from the last 2, this game offers more features and a better strategy feel to it. The story line picks up where you left off in the second brothers in arms. The single player is very fun and can be challenging at times if you play on a different difficulty level, that also goes with how well the AI is in this game, at times your own men will save your life, and the enemy is more determined to kill you. Sadly however the multiplayer community for this game, like the others is completely dead, so I only recommend this game for it's single player status.",True,1,0,2185,1342,0,1443578808,2015-09-30 02:06:48,36.416666666666664,22.366666666666667
